date,crime_rate,state
1985-08-01,435.3,DistrictOfColumbia
1985-09-01,418.11,DistrictOfColumbia
1985-10-01,418.21,DistrictOfColumbia
1985-11-01,388.84,DistrictOfColumbia
1985-12-01,426.52,DistrictOfColumbia
1986-01-01,399.04,DistrictOfColumbia
1986-02-01,362.67,DistrictOfColumbia
1986-03-01,413.38,DistrictOfColumbia
1986-04-01,404.98,DistrictOfColumbia
1986-05-01,415.38,DistrictOfColumbia
1986-06-01,422.27,DistrictOfColumbia
1986-07-01,454.12,DistrictOfColumbia
1986-08-01,463.94,DistrictOfColumbia
1986-09-01,424.75,DistrictOfColumbia
1986-10-01,427.17,DistrictOfColumbia
1986-11-01,400.94,DistrictOfColumbia
1986-12-01,426.69,DistrictOfColumbia
1987-01-01,397.49,DistrictOfColumbia
1987-02-01,382.46,DistrictOfColumbia
1987-03-01,422.81,DistrictOfColumbia
1987-04-01,399.77,DistrictOfColumbia
1987-05-01,410.84,DistrictOfColumbia
1987-06-01,422.7,DistrictOfColumbia
1987-07-01,455.01,DistrictOfColumbia
1987-08-01,464.3,DistrictOfColumbia
1987-09-01,426.42,DistrictOfColumbia
1987-10-01,432.58,DistrictOfColumbia
1987-11-01,419.38,DistrictOfColumbia
1987-12-01,456.36,DistrictOfColumbia
1988-01-01,392.89,DistrictOfColumbia
1988-02-01,376.78,DistrictOfColumbia
1988-03-01,407.42,DistrictOfColumbia
1988-04-01,387.42,DistrictOfColumbia
1988-05-01,412.22,DistrictOfColumbia
1988-06-01,418.34,DistrictOfColumbia
1988-07-01,451.17,DistrictOfColumbia
1988-08-01,478.36,DistrictOfColumbia
1988-09-01,430.89,DistrictOfColumbia
1988-10-01,437.55,DistrictOfColumbia
1988-11-01,422.78,DistrictOfColumbia
1988-12-01,430.06,DistrictOfColumbia
1989-01-01,394.12,DistrictOfColumbia
1989-02-01,344.83,DistrictOfColumbia
1989-03-01,454.95,DistrictOfColumbia
1989-04-01,375.94,DistrictOfColumbia
1989-05-01,404.98,DistrictOfColumbia
1989-06-01,472.57,DistrictOfColumbia
1989-07-01,438.67,DistrictOfColumbia
1989-08-01,447.23,DistrictOfColumbia
1989-09-01,466.87,DistrictOfColumbia
1989-10-01,413.87,DistrictOfColumbia
1989-11-01,388.49,DistrictOfColumbia
1989-12-01,608.97,DistrictOfColumbia
1990-01-01,433.62,DistrictOfColumbia
1990-02-01,385.07,DistrictOfColumbia
1990-03-01,425.6,DistrictOfColumbia
1990-04-01,408.79,DistrictOfColumbia
1990-05-01,427.73,DistrictOfColumbia
1990-06-01,424.73,DistrictOfColumbia
1990-07-01,460.84,DistrictOfColumbia
1990-08-01,469.59,DistrictOfColumbia
1990-09-01,430.64,DistrictOfColumbia
1990-10-01,450.4,DistrictOfColumbia
1990-11-01,424.44,DistrictOfColumbia
1990-12-01,485.55,DistrictOfColumbia
1991-01-01,408.13,DistrictOfColumbia
1991-02-01,383.16,DistrictOfColumbia
1991-03-01,433.65,DistrictOfColumbia
1991-04-01,412.63,DistrictOfColumbia
1991-05-01,431.35,DistrictOfColumbia
1991-06-01,449.33,DistrictOfColumbia
1991-07-01,472.63,DistrictOfColumbia
1991-08-01,476.56,DistrictOfColumbia
1991-09-01,445.6,DistrictOfColumbia
1991-10-01,447.14,DistrictOfColumbia
1991-11-01,414.53,DistrictOfColumbia
1991-12-01,613.71,DistrictOfColumbia
1992-01-01,411.45,DistrictOfColumbia
1992-02-01,380.93,DistrictOfColumbia
1992-03-01,425.76,DistrictOfColumbia
1992-04-01,392.88,DistrictOfColumbia
1992-05-01,403.49,DistrictOfColumbia
1992-06-01,434.52,DistrictOfColumbia
1992-07-01,443.06,DistrictOfColumbia
1992-08-01,445.16,DistrictOfColumbia
1992-09-01,431.64,DistrictOfColumbia
1992-10-01,418.93,DistrictOfColumbia
1992-11-01,394.9,DistrictOfColumbia
1992-12-01,506.56,DistrictOfColumbia
1993-01-01,378.29,DistrictOfColumbia
1993-02-01,328.51,DistrictOfColumbia
1993-03-01,396.18,DistrictOfColumbia
1993-04-01,374.46,DistrictOfColumbia
1993-05-01,387.64,DistrictOfColumbia
1993-06-01,422.18,DistrictOfColumbia
1993-07-01,430.84,DistrictOfColumbia
1993-08-01,434.57,DistrictOfColumbia
1993-09-01,414.44,DistrictOfColumbia
1993-10-01,406.07,DistrictOfColumbia
1993-11-01,383.59,DistrictOfColumbia
1993-12-01,457.68,DistrictOfColumbia
1994-01-01,351.19,DistrictOfColumbia
1994-02-01,329.04,DistrictOfColumbia
1994-03-01,381.73,DistrictOfColumbia
1994-04-01,373.46,DistrictOfColumbia
1994-05-01,392.33,DistrictOfColumbia
1994-06-01,400.13,DistrictOfColumbia
1994-07-01,424.51,DistrictOfColumbia
1994-08-01,438.53,DistrictOfColumbia
1994-09-01,400.46,DistrictOfColumbia
1994-10-01,410.22,DistrictOfColumbia
1994-11-01,388.93,DistrictOfColumbia
1994-12-01,461.89,DistrictOfColumbia
1995-01-01,382.61,DistrictOfColumbia
1995-02-01,339.13,DistrictOfColumbia
1995-03-01,387.25,DistrictOfColumbia
1995-04-01,369.43,DistrictOfColumbia
1995-05-01,399.0,DistrictOfColumbia
1995-06-01,404.5,DistrictOfColumbia
1995-07-01,427.51,DistrictOfColumbia
1995-08-01,442.86,DistrictOfColumbia
1995-09-01,402.41,DistrictOfColumbia
1995-10-01,419.28,DistrictOfColumbia
1995-11-01,390.16,DistrictOfColumbia
1995-12-01,432.48,DistrictOfColumbia
1996-01-01,348.53,DistrictOfColumbia
1996-02-01,327.93,DistrictOfColumbia
1996-03-01,344.48,DistrictOfColumbia
1996-04-01,347.18,DistrictOfColumbia
1996-05-01,367.63,DistrictOfColumbia
1996-06-01,376.78,DistrictOfColumbia
1996-07-01,396.15,DistrictOfColumbia
1996-08-01,393.98,DistrictOfColumbia
1996-09-01,365.98,DistrictOfColumbia
1996-10-01,379.43,DistrictOfColumbia
1996-11-01,344.93,DistrictOfColumbia
1996-12-01,560.38,DistrictOfColumbia
1997-01-01,323.29,DistrictOfColumbia
1997-02-01,288.78,DistrictOfColumbia
1997-03-01,317.75,DistrictOfColumbia
1997-04-01,315.63,DistrictOfColumbia
1997-05-01,332.53,DistrictOfColumbia
1997-06-01,369.35,DistrictOfColumbia
1997-07-01,362.02,DistrictOfColumbia
1997-08-01,358.28,DistrictOfColumbia
1997-09-01,338.61,DistrictOfColumbia
1997-10-01,346.71,DistrictOfColumbia
1997-11-01,314.57,DistrictOfColumbia
1997-12-01,827.33,DistrictOfColumbia
1998-01-01,316.03,DistrictOfColumbia
1998-02-01,277.99,DistrictOfColumbia
1998-03-01,303.43,DistrictOfColumbia
1998-04-01,297.92,DistrictOfColumbia
1998-05-01,310.84,DistrictOfColumbia
1998-06-01,323.97,DistrictOfColumbia
1998-07-01,332.25,DistrictOfColumbia
1998-08-01,334.33,DistrictOfColumbia
1998-09-01,310.65,DistrictOfColumbia
1998-10-01,313.89,DistrictOfColumbia
1998-11-01,295.39,DistrictOfColumbia
1998-12-01,796.03,DistrictOfColumbia
1999-01-01,274.49,DistrictOfColumbia
1999-02-01,247.17,DistrictOfColumbia
1999-03-01,273.81,DistrictOfColumbia
1999-04-01,272.77,DistrictOfColumbia
1999-05-01,285.87,DistrictOfColumbia
1999-06-01,295.76,DistrictOfColumbia
1999-07-01,312.79,DistrictOfColumbia
1999-08-01,317.22,DistrictOfColumbia
1999-09-01,293.09,DistrictOfColumbia
1999-10-01,299.02,DistrictOfColumbia
1999-11-01,285.62,DistrictOfColumbia
1999-12-01,715.01,DistrictOfColumbia
2000-01-01,260.01,DistrictOfColumbia
2000-02-01,244.43,DistrictOfColumbia
2000-03-01,275.67,DistrictOfColumbia
2000-04-01,262.92,DistrictOfColumbia
2000-05-01,286.66,DistrictOfColumbia
2000-06-01,346.94,DistrictOfColumbia
2000-07-01,307.35,DistrictOfColumbia
2000-08-01,308.81,DistrictOfColumbia
2000-09-01,288.61,DistrictOfColumbia
2000-10-01,293.62,DistrictOfColumbia
2000-11-01,271.69,DistrictOfColumbia
2000-12-01,605.19,DistrictOfColumbia
2001-01-01,264.14,DistrictOfColumbia
2001-02-01,229.46,DistrictOfColumbia
2001-03-01,266.1,DistrictOfColumbia
2001-04-01,268.4,DistrictOfColumbia
2001-05-01,288.7,DistrictOfColumbia
2001-06-01,346.93,DistrictOfColumbia
2001-07-01,309.59,DistrictOfColumbia
2001-08-01,310.06,DistrictOfColumbia
2001-09-01,291.8,DistrictOfColumbia
2001-10-01,312.84,DistrictOfColumbia
2001-11-01,288.65,DistrictOfColumbia
2001-12-01,624.91,DistrictOfColumbia
2002-01-01,275.53,DistrictOfColumbia
2002-02-01,234.28,DistrictOfColumbia
2002-03-01,263.46,DistrictOfColumbia
2002-04-01,268.01,DistrictOfColumbia
2002-05-01,283.74,DistrictOfColumbia
2002-06-01,337.26,DistrictOfColumbia
2002-07-01,300.68,DistrictOfColumbia
2002-08-01,297.84,DistrictOfColumbia
2002-09-01,304.03,DistrictOfColumbia
2002-10-01,289.13,DistrictOfColumbia
2002-11-01,263.39,DistrictOfColumbia
2002-12-01,621.04,DistrictOfColumbia
2003-01-01,257.51,DistrictOfColumbia
2003-02-01,216.6,DistrictOfColumbia
2003-03-01,276.88,DistrictOfColumbia
2003-04-01,266.65,DistrictOfColumbia
2003-05-01,279.7,DistrictOfColumbia
2003-06-01,349.76,DistrictOfColumbia
2003-07-01,298.34,DistrictOfColumbia
2003-08-01,293.17,DistrictOfColumbia
2003-09-01,303.6,DistrictOfColumbia
2003-10-01,287.35,DistrictOfColumbia
2003-11-01,261.49,DistrictOfColumbia
2003-12-01,613.16,DistrictOfColumbia
2004-01-01,249.77,DistrictOfColumbia
2004-02-01,222.87,DistrictOfColumbia
2004-03-01,275.69,DistrictOfColumbia
2004-04-01,254.88,DistrictOfColumbia
2004-05-01,268.67,DistrictOfColumbia
2004-06-01,347.5,DistrictOfColumbia
2004-07-01,284.75,DistrictOfColumbia
2004-08-01,283.13,DistrictOfColumbia
2004-09-01,285.89,DistrictOfColumbia
2004-10-01,276.51,DistrictOfColumbia
2004-11-01,261.46,DistrictOfColumbia
2004-12-01,588.49,DistrictOfColumbia
2005-01-01,244.66,DistrictOfColumbia
2005-02-01,213.9,DistrictOfColumbia
2005-03-01,264.29,DistrictOfColumbia
2005-04-01,254.08,DistrictOfColumbia
2005-05-01,268.64,DistrictOfColumbia
2005-06-01,343.13,DistrictOfColumbia
2005-07-01,283.93,DistrictOfColumbia
2005-08-01,289.52,DistrictOfColumbia
2005-09-01,285.05,DistrictOfColumbia
2005-10-01,275.71,DistrictOfColumbia
2005-11-01,254.01,DistrictOfColumbia
2005-12-01,541.57,DistrictOfColumbia
2006-01-01,250.74,DistrictOfColumbia
2006-02-01,207.03,DistrictOfColumbia
2006-03-01,256.01,DistrictOfColumbia
2006-04-01,240.15,DistrictOfColumbia
2006-05-01,261.91,DistrictOfColumbia
2006-06-01,333.64,DistrictOfColumbia
2006-07-01,273.49,DistrictOfColumbia
2006-08-01,275.13,DistrictOfColumbia
2006-09-01,269.7,DistrictOfColumbia
2006-10-01,260.57,DistrictOfColumbia
2006-11-01,244.64,DistrictOfColumbia
2006-12-01,524.17,DistrictOfColumbia
2007-01-01,236.29,DistrictOfColumbia
2007-02-01,194.73,DistrictOfColumbia
2007-03-01,248.98,DistrictOfColumbia
2007-04-01,237.66,DistrictOfColumbia
2007-05-01,259.21,DistrictOfColumbia
2007-06-01,328.82,DistrictOfColumbia
2007-07-01,270.28,DistrictOfColumbia
2007-08-01,266.49,DistrictOfColumbia
2007-09-01,263.17,DistrictOfColumbia
2007-10-01,256.92,DistrictOfColumbia
2007-11-01,237.21,DistrictOfColumbia
2007-12-01,516.39,DistrictOfColumbia
2008-01-01,228.47,DistrictOfColumbia
2008-02-01,196.0,DistrictOfColumbia
2008-03-01,237.87,DistrictOfColumbia
2008-04-01,234.19,DistrictOfColumbia
2008-05-01,245.07,DistrictOfColumbia
2008-06-01,320.91,DistrictOfColumbia
2008-07-01,266.62,DistrictOfColumbia
2008-08-01,262.81,DistrictOfColumbia
2008-09-01,265.28,DistrictOfColumbia
2008-10-01,254.19,DistrictOfColumbia
2008-11-01,226.56,DistrictOfColumbia
2008-12-01,514.42,DistrictOfColumbia
2009-01-01,210.32,DistrictOfColumbia
2009-02-01,181.61,DistrictOfColumbia
2009-03-01,224.91,DistrictOfColumbia
2009-04-01,219.15,DistrictOfColumbia
2009-05-01,233.34,DistrictOfColumbia
2009-06-01,303.02,DistrictOfColumbia
2009-07-01,251.09,DistrictOfColumbia
2009-08-01,249.31,DistrictOfColumbia
2009-09-01,249.62,DistrictOfColumbia
2009-10-01,236.43,DistrictOfColumbia
2009-11-01,224.16,DistrictOfColumbia
2009-12-01,494.09,DistrictOfColumbia
2010-01-01,203.8,DistrictOfColumbia
2010-02-01,167.49,DistrictOfColumbia
2010-03-01,222.7,DistrictOfColumbia
2010-04-01,217.28,DistrictOfColumbia
2010-05-01,228.58,DistrictOfColumbia
2010-06-01,294.74,DistrictOfColumbia
2010-07-01,245.1,DistrictOfColumbia
2010-08-01,243.94,DistrictOfColumbia
2010-09-01,240.75,DistrictOfColumbia
2010-10-01,228.94,DistrictOfColumbia
2010-11-01,214.0,DistrictOfColumbia
2010-12-01,456.51,DistrictOfColumbia
2011-01-01,197.24,DistrictOfColumbia
2011-02-01,162.28,DistrictOfColumbia
2011-03-01,213.08,DistrictOfColumbia
2011-04-01,210.92,DistrictOfColumbia
2011-05-01,229.18,DistrictOfColumbia
2011-06-01,318.91,DistrictOfColumbia
2011-07-01,244.22,DistrictOfColumbia
2011-08-01,247.77,DistrictOfColumbia
2011-09-01,244.83,DistrictOfColumbia
2011-10-01,231.85,DistrictOfColumbia
2011-11-01,222.92,DistrictOfColumbia
2011-12-01,403.71,DistrictOfColumbia
2012-01-01,209.24,DistrictOfColumbia
2012-02-01,177.32,DistrictOfColumbia
2012-03-01,215.43,DistrictOfColumbia
2012-04-01,210.01,DistrictOfColumbia
2012-05-01,228.5,DistrictOfColumbia
2012-06-01,267.75,DistrictOfColumbia
2012-07-01,237.57,DistrictOfColumbia
2012-08-01,237.13,DistrictOfColumbia
2012-09-01,233.46,DistrictOfColumbia
2012-10-01,226.54,DistrictOfColumbia
2012-11-01,210.9,DistrictOfColumbia
2012-12-01,428.77,DistrictOfColumbia
2013-01-01,212.78,DistrictOfColumbia
2013-02-01,173.82,DistrictOfColumbia
2013-03-01,193.54,DistrictOfColumbia
2013-04-01,205.64,DistrictOfColumbia
2013-05-01,222.23,DistrictOfColumbia
2013-06-01,255.24,DistrictOfColumbia
2013-07-01,236.83,DistrictOfColumbia
2013-08-01,235.85,DistrictOfColumbia
2013-09-01,223.13,DistrictOfColumbia
2013-10-01,226.12,DistrictOfColumbia
2013-11-01,204.23,DistrictOfColumbia
2013-12-01,370.24,DistrictOfColumbia
2014-01-01,194.11,DistrictOfColumbia
2014-02-01,159.35,DistrictOfColumbia
2014-03-01,183.27,DistrictOfColumbia
2014-04-01,193.33,DistrictOfColumbia
2014-05-01,208.29,DistrictOfColumbia
2014-06-01,237.67,DistrictOfColumbia
2014-07-01,222.4,DistrictOfColumbia
2014-08-01,217.92,DistrictOfColumbia
2014-09-01,211.43,DistrictOfColumbia
2014-10-01,210.61,DistrictOfColumbia
2014-11-01,188.16,DistrictOfColumbia
2014-12-01,365.65,DistrictOfColumbia
2015-01-01,188.39,DistrictOfColumbia
2015-02-01,147.63,DistrictOfColumbia
2015-03-01,176.66,DistrictOfColumbia
2015-04-01,183.66,DistrictOfColumbia
2015-05-01,197.96,DistrictOfColumbia
2015-06-01,227.24,DistrictOfColumbia
2015-07-01,213.18,DistrictOfColumbia
2015-08-01,210.48,DistrictOfColumbia
2015-09-01,203.35,DistrictOfColumbia
2015-10-01,201.16,DistrictOfColumbia
2015-11-01,188.69,DistrictOfColumbia
2015-12-01,357.36,DistrictOfColumbia
2016-01-01,186.08,DistrictOfColumbia
2016-02-01,161.99,DistrictOfColumbia
2016-03-01,180.09,DistrictOfColumbia
2016-04-01,182.8,DistrictOfColumbia
2016-05-01,195.32,DistrictOfColumbia
2016-06-01,221.82,DistrictOfColumbia
2016-07-01,201.66,DistrictOfColumbia
2016-08-01,208.67,DistrictOfColumbia
2016-09-01,198.3,DistrictOfColumbia
2016-10-01,201.54,DistrictOfColumbia
2016-11-01,189.2,DistrictOfColumbia
2016-12-01,341.9,DistrictOfColumbia
2017-01-01,185.13,DistrictOfColumbia
2017-02-01,160.39,DistrictOfColumbia
2017-03-01,171.22,DistrictOfColumbia
2017-04-01,174.08,DistrictOfColumbia
2017-05-01,188.55,DistrictOfColumbia
2017-06-01,189.81,DistrictOfColumbia
2017-07-01,197.95,DistrictOfColumbia
2017-08-01,199.32,DistrictOfColumbia
2017-09-01,187.25,DistrictOfColumbia
2017-10-01,192.57,DistrictOfColumbia
2017-11-01,179.25,DistrictOfColumbia
2017-12-01,346.81,DistrictOfColumbia
2018-01-01,170.6,DistrictOfColumbia
2018-02-01,147.63,DistrictOfColumbia
2018-03-01,159.65,DistrictOfColumbia
2018-04-01,161.76,DistrictOfColumbia
2018-05-01,176.61,DistrictOfColumbia
2018-06-01,175.63,DistrictOfColumbia
2018-07-01,184.89,DistrictOfColumbia
2018-08-01,185.13,DistrictOfColumbia
2018-09-01,173.69,DistrictOfColumbia
2018-10-01,177.77,DistrictOfColumbia
2018-11-01,163.25,DistrictOfColumbia
2018-12-01,330.07,DistrictOfColumbia
2019-01-01,159.18,DistrictOfColumbia
2019-02-01,141.52,DistrictOfColumbia
2019-03-01,153.5,DistrictOfColumbia
2019-04-01,156.87,DistrictOfColumbia
2019-05-01,169.85,DistrictOfColumbia
2019-06-01,167.05,DistrictOfColumbia
2019-07-01,178.95,DistrictOfColumbia
2019-08-01,175.69,DistrictOfColumbia
2019-09-01,167.85,DistrictOfColumbia
2019-10-01,167.39,DistrictOfColumbia
2019-11-01,154.12,DistrictOfColumbia
2019-12-01,318.79,DistrictOfColumbia
2020-01-01,163.0,DistrictOfColumbia
2020-02-01,145.91,DistrictOfColumbia
2020-03-01,143.57,DistrictOfColumbia
2020-04-01,133.6,DistrictOfColumbia
2020-05-01,143.04,DistrictOfColumbia
2020-06-01,149.16,DistrictOfColumbia
2020-07-01,156.2,DistrictOfColumbia
2020-08-01,160.73,DistrictOfColumbia
2020-09-01,156.92,DistrictOfColumbia
2020-10-01,163.43,DistrictOfColumbia
2020-11-01,154.03,DistrictOfColumbia
2020-12-01,286.58,DistrictOfColumbia
2021-01-01,147.46,DistrictOfColumbia
2021-02-01,126.03,DistrictOfColumbia
2021-03-01,136.04,DistrictOfColumbia
2021-04-01,131.08,DistrictOfColumbia
2021-05-01,146.89,DistrictOfColumbia
2021-06-01,146.58,DistrictOfColumbia
2021-07-01,157.82,DistrictOfColumbia
2021-08-01,158.55,DistrictOfColumbia
2021-09-01,159.0,DistrictOfColumbia
2021-10-01,164.46,DistrictOfColumbia
2021-11-01,156.58,DistrictOfColumbia
2021-12-01,164.11,DistrictOfColumbia
2022-01-01,156.84,DistrictOfColumbia
2022-02-01,144.59,DistrictOfColumbia
2022-03-01,160.83,DistrictOfColumbia
2022-04-01,158.91,DistrictOfColumbia
2022-05-01,167.34,DistrictOfColumbia
2022-06-01,166.65,DistrictOfColumbia
2022-07-01,175.6,DistrictOfColumbia
2022-08-01,176.06,DistrictOfColumbia
2022-09-01,166.75,DistrictOfColumbia
2022-10-01,170.21,DistrictOfColumbia
2022-11-01,158.37,DistrictOfColumbia
2022-12-01,202.8,DistrictOfColumbia
2023-01-01,162.44,DistrictOfColumbia
2023-02-01,142.45,DistrictOfColumbia
2023-03-01,154.96,DistrictOfColumbia
2023-04-01,154.06,DistrictOfColumbia
2023-05-01,166.34,DistrictOfColumbia
2023-06-01,166.55,DistrictOfColumbia
2023-07-01,172.39,DistrictOfColumbia
2023-08-01,172.79,DistrictOfColumbia
2023-09-01,161.19,DistrictOfColumbia
2023-10-01,166.39,DistrictOfColumbia
2023-11-01,154.15,DistrictOfColumbia
2023-12-01,179.63,DistrictOfColumbia
2024-01-01,,DistrictOfColumbia
2024-02-01,,DistrictOfColumbia
2024-03-01,,DistrictOfColumbia
2024-04-01,,DistrictOfColumbia
2024-05-01,,DistrictOfColumbia
2024-06-01,,DistrictOfColumbia
2024-07-01,,DistrictOfColumbia
2024-08-01,,DistrictOfColumbia
2024-09-01,,DistrictOfColumbia
2024-10-01,,DistrictOfColumbia
1985-01-01,530.6,Florida
1985-02-01,497.14,Florida
1985-03-01,540.19,Florida
1985-04-01,517.48,Florida
1985-05-01,526.52,Florida
1985-06-01,535.89,Florida
1985-07-01,589.57,Florida
1985-08-01,594.64,Florida
1985-09-01,554.1,Florida
1985-10-01,597.56,Florida
1985-11-01,583.19,Florida
1985-12-01,585.75,Florida
1986-01-01,606.16,Florida
1986-02-01,564.2,Florida
1986-03-01,631.59,Florida
1986-04-01,580.8,Florida
1986-05-01,590.85,Florida
1986-06-01,589.4,Florida
1986-07-01,632.07,Florida
1986-08-01,646.0,Florida
1986-09-01,604.23,Florida
1986-10-01,595.37,Florida
1986-11-01,578.42,Florida
1986-12-01,604.76,Florida
1987-01-01,604.96,Florida
1987-02-01,566.25,Florida
1987-03-01,635.74,Florida
1987-04-01,583.47,Florida
1987-05-01,595.92,Florida
1987-06-01,601.29,Florida
1987-07-01,658.61,Florida
1987-08-01,675.52,Florida
1987-09-01,623.35,Florida
1987-10-01,637.89,Florida
1987-11-01,646.33,Florida
1987-12-01,672.54,Florida
1988-01-01,0.0,Florida
1988-02-01,0.0,Florida
1988-03-01,0.0,Florida
1988-04-01,0.0,Florida
1988-05-01,0.0,Florida
1988-06-01,0.0,Florida
1988-07-01,0.0,Florida
1988-08-01,0.0,Florida
1988-09-01,0.0,Florida
1988-10-01,0.0,Florida
1988-11-01,0.0,Florida
1988-12-01,39.18,Florida
1989-01-01,2.66,Florida
1989-02-01,0.0,Florida
1989-03-01,1182.97,Florida
1989-04-01,0.0,Florida
1989-05-01,0.0,Florida
1989-06-01,1182.97,Florida
1989-07-01,0.0,Florida
1989-08-01,0.0,Florida
1989-09-01,1182.97,Florida
1989-10-01,0.0,Florida
1989-11-01,0.0,Florida
1989-12-01,4166.99,Florida
1990-01-01,652.61,Florida
1990-02-01,586.76,Florida
1990-03-01,651.48,Florida
1990-04-01,596.57,Florida
1990-05-01,625.12,Florida
1990-06-01,611.52,Florida
1990-07-01,668.18,Florida
1990-08-01,675.89,Florida
1990-09-01,620.49,Florida
1990-10-01,665.9,Florida
1990-11-01,628.18,Florida
1990-12-01,697.36,Florida
1991-01-01,622.98,Florida
1991-02-01,553.74,Florida
1991-03-01,620.47,Florida
1991-04-01,607.61,Florida
1991-05-01,615.97,Florida
1991-06-01,614.59,Florida
1991-07-01,646.95,Florida
1991-08-01,644.06,Florida
1991-09-01,602.86,Florida
1991-10-01,619.82,Florida
1991-11-01,585.38,Florida
1991-12-01,625.21,Florida
1992-01-01,617.68,Florida
1992-02-01,573.8,Florida
1992-03-01,616.21,Florida
1992-04-01,569.24,Florida
1992-05-01,574.68,Florida
1992-06-01,570.33,Florida
1992-07-01,615.43,Florida
1992-08-01,600.41,Florida
1992-09-01,573.71,Florida
1992-10-01,582.97,Florida
1992-11-01,572.22,Florida
1992-12-01,614.45,Florida
1993-01-01,584.2,Florida
1993-02-01,519.11,Florida
1993-03-01,591.64,Florida
1993-04-01,561.34,Florida
1993-05-01,566.52,Florida
1993-06-01,595.44,Florida
1993-07-01,629.56,Florida
1993-08-01,623.68,Florida
1993-09-01,592.87,Florida
1993-10-01,589.36,Florida
1993-11-01,569.51,Florida
1993-12-01,578.19,Florida
1994-01-01,560.84,Florida
1994-02-01,515.24,Florida
1994-03-01,589.72,Florida
1994-04-01,555.67,Florida
1994-05-01,579.14,Florida
1994-06-01,576.94,Florida
1994-07-01,619.93,Florida
1994-08-01,648.43,Florida
1994-09-01,588.63,Florida
1994-10-01,606.57,Florida
1994-11-01,580.77,Florida
1994-12-01,588.11,Florida
1995-01-01,553.59,Florida
1995-02-01,502.06,Florida
1995-03-01,555.43,Florida
1995-04-01,519.08,Florida
1995-05-01,560.49,Florida
1995-06-01,554.25,Florida
1995-07-01,573.26,Florida
1995-08-01,575.63,Florida
1995-09-01,539.04,Florida
1995-10-01,558.96,Florida
1995-11-01,544.47,Florida
1995-12-01,534.73,Florida
1996-01-01,214.66,Florida
1996-02-01,214.66,Florida
1996-03-01,214.66,Florida
1996-04-01,214.66,Florida
1996-05-01,214.66,Florida
1996-06-01,222.8,Florida
1996-07-01,214.66,Florida
1996-08-01,214.68,Florida
1996-09-01,214.68,Florida
1996-10-01,214.66,Florida
1996-11-01,214.74,Florida
1996-12-01,2731.6,Florida
1997-01-01,0.02,Florida
1997-02-01,0.02,Florida
